@id,@lon,@lat,amenity,name,cuisine,opening_hours,takeaway,delivery,payment,phone,website
5956379186,20.5926742,41.2404691,cafe,,,,,,,,
5956379187,20.5928624,41.2404605,cafe,,,,,,,,
5958915386,22.0902580,41.4843216,cafe,,tea;cake;coffee_shop;ice_cream,,,,,,
5964767286,21.2953055,41.9600725,restaurant,,,,,,,,
5999496386,21.7173139,42.1325071,cafe,Julia,,,,,,,
5999496486,21.6999903,42.1395687,cafe,Mocha Caffe,,,,,,,
5999496785,21.6985476,42.1288686,restaurant,Restaurant Arcus,,,,,,,
6018277285,21.4242861,41.9987593,cafe,,,,,,,,
6018277485,21.4284228,41.9971825,cafe,Squeeze Me,,Mo-Su 09:00-21:00,,,,,
6032865285,21.4361778,42.0002555,cafe,k8,crepe;coffee_shop;cake;ice_cream,Mo-Su 10:00-22:00,,,,,
6032865286,21.4371953,42.0002786,restaurant,Pçela,barbecue;local,,,,,,
6043902185,21.7241653,42.1381918,cafe,اخر نقطة تاع تران,,,,,,,
6054020294,21.4186412,41.9946427,cafe,,,,,,,,
6054032912,21.4284390,41.9970171,cafe,Manda Coffee Bar,,Mo-Su 09:00-21:00,,,,,
6054035625,21.4276020,41.9938495,cafe,,,,,,,,
6054036211,21.4172240,41.9992004,cafe,,,,,,,,
6054036212,21.4172361,41.9990907,cafe,,,,,,,,
6054048486,21.4378319,42.0021215,restaurant,,,,,,,,
6054048492,21.4233514,41.9970085,cafe,,,,,,,,
6054048499,21.2952909,41.9588100,restaurant,,,,,,,,
6054048500,21.3056706,41.9797275,cafe,,,,,,,,
6054048501,21.3278644,41.9996839,cafe,,,,,,,,
6054048696,21.4154682,42.0037034,restaurant,,,,,,,,
6054048700,21.4228991,41.9972228,restaurant,,,,,,,,
6054048726,21.4158769,42.0003534,cafe,Paladin M,,,,,,,
6054048730,21.4113199,41.9956401,cafe,Woodstock,,,,,,,
6054049813,21.4173314,41.9947238,cafe,,,,,,,,
6054050086,21.4207756,41.9946111,restaurant,,,,,,,,
6054050095,21.4244255,41.9980418,cafe,,,,,,,,
6054050099,21.4135121,41.9947932,restaurant,Воденица,,,,,,,
6054050786,21.4142348,41.9986877,restaurant,,,,,,,,
6079524217,22.5877841,42.0248909,restaurant,Elita,regional,,,,,,
6079524220,22.5925757,42.0178073,restaurant,Zlatina,fish;regional,,,,,,
6089711779,21.3970638,42.0038026,cafe,Led Zeppelin,,,,,,,
6102488864,21.4199442,41.9959518,restaurant,Restoran Frosina,local,,,,,,
6145381755,21.3994796,42.0030494,cafe,Sugarland,,,,,,,
6145435980,21.4652984,41.9927293,restaurant,,,,,,,,
6148371886,20.9723139,41.8366298,cafe,,,,,,,,
6149826387,22.6481556,41.4327076,cafe,Кафе за носење - Стори,,Mo-Su 08:00-00:00,,,,0038975313833,
6228007184,21.3937780,42.0045660,cafe,Krem,,,,,,,
6268687385,21.4520444,41.9826324,restaurant,Gala Kujna,,,,,,,
6275187295,21.4462164,42.0365961,restaurant,EZO,,,,,,,
6278471769,21.4100468,42.0127048,restaurant,Меана Б Јавор Мрзенци,,,,,,,
6307066053,21.4230080,42.0012294,cafe,fourplay,,,,,,,
6323363585,22.4123703,41.9157236,cafe,Кафе станица,,,,,,,
6329816785,22.3580161,42.2228585,restaurant,Pashina vodenica,,,,,,,
6337592985,22.5034378,41.1414088,restaurant,Идила,,,,,,,
6346079372,22.1907365,41.7368287,restaurant,Ресторан Сан-Ремо,,,,,,,
6347445700,22.1921774,41.7383603,restaurant,У Сокако,,,,,,,
6347445707,22.1928555,41.7390109,restaurant,Верона,,,,,,,
6347491473,22.1901494,41.7371339,restaurant,Универзитетски Ресторант,pizza;regional;burger;coffee_shop;sandwich;kebab;chicken;ice_cream,,,,,,https://www.facebook.com/uniklub
6348113849,22.1935924,41.7384195,cafe,,,,,,,,
6348172157,22.1991187,41.7374300,cafe,,,,,,,,
6348292352,22.1905697,41.7445750,cafe,,,,,,,,
6349228910,22.1762339,41.7531208,cafe,,,,,,,,
6357926785,20.9059889,41.7926372,cafe,Кафе Клуб 97,,,,,,,
6359901288,20.9351278,42.0189508,restaurant,Driada,,,,,,,
6368357685,21.7788314,41.7177173,restaurant,Гостилница Сокаче,,Mo-Su 08:00-00:00,,,,+38978349043,https://m.facebook.com/profile.php?id=572126203244707&ref=content_filter
6370064210,21.3312190,41.0309947,restaurant,Гарден Имиџ,,,,,,,
6374712571,21.4109206,42.0055109,cafe,Joy Café & Bakery (Karposh),sandwich;coffee_shop;bakery;ice_cream,,,,,+389 2 307 6955,https://www.facebook.com/joycafeandbakery/
6385566985,21.4409393,42.0277395,restaurant,,,,,,,,
6386335236,21.4362086,41.9996644,restaurant,Kaj Гоце,,,,,,,
6388918787,20.9090036,41.7928399,restaurant,Familijar Restaurant,,,,,,,
6393028782,20.8012066,41.1156043,restaurant,Macedonska Sofra,regional,,,,,,
6393029979,20.7995680,41.1133047,restaurant,Letnica Kitchen & Bar,,,,,,,
6405264185,21.4670662,41.9856161,restaurant,Пицерија Дени,pizza,,,,,+38976346201,
6419154286,20.7971991,41.1118551,restaurant,,,,,,,,
6451451785,21.4260361,41.9907255,cafe,Coffee O'Clock,,,,,,,
6452647277,22.8968221,41.3881711,restaurant,Лебедово езеро,,,,,,,
6499491392,20.5262371,41.5247131,restaurant,,,,,,,,
6514996385,21.4383067,42.0025666,restaurant,,,Mo-Su 07:00-22:00,,,,,
6532695790,20.9615869,42.0065846,cafe,Saccaria,,,,,,,
6545131370,21.9427632,41.5795268,restaurant,,,,,,,,
6549925330,21.0712879,40.9538093,restaurant,Coca Beach Bar,,,,,,,
6551495317,21.5699754,42.1683969,restaurant,Панорама,,,,,,,
6553038892,20.8000190,41.0911484,restaurant,Divono,regional,,,,,,
6553390107,22.2435670,41.4089518,restaurant,4 Nova,regional,,,,,,
6553424134,22.2287354,41.4158020,restaurant,Moderna,regional;pizza;italian,,,,,,
6553424136,22.2338614,41.4143541,cafe,Queen Maria,,,,,,,
6556622586,20.8098566,41.1066934,restaurant,Ресторан Орфеј,barbecue;mediterranean,Mo-Su 08:00-23:00,,,,075463446,
6577887485,21.4263142,41.9992458,cafe,Веган365Кујна,burger;sandwich;cake;coffee_shop,Mo-Fr 09:00-17:00,,,,+389 75 585 255,https://vegan365kitchen.com/
6581571196,20.7963625,41.1117759,cafe,Liquid,,,,,,,
6586691822,21.4681708,41.9819646,restaurant,La Pizza,,,,,,+38972575756,
6591444786,22.1808429,42.0766945,restaurant,Гостилница Кај Спиро,regional;local;balkan,,,,,,
6635746831,22.5072573,41.8845742,restaurant,Rusticana,,,,,,,
6638915744,22.5090351,41.8854176,restaurant,,,,,,,,
6638917286,22.5078812,41.8852945,restaurant,Roma pizza,,,,,,,
6652764888,20.8040226,41.0358574,restaurant,,friture;burger;sandwich;sausage,,,,,,
6655156387,20.8018264,41.0541379,restaurant,,,,,,,,
6657130385,20.7983919,41.1122342,restaurant,,,,,,,,
6657846786,21.7180518,42.1344812,restaurant,Bash Pelivan,,,,,,,
6657846887,21.7175532,42.1340202,restaurant,,italian_pizza,,,,,,
6658556783,21.5548403,41.3462335,cafe,Amsterdam,,,,,,,
6665290230,21.9710192,41.3956964,restaurant,Restaurant,,,,,,,
6677312292,21.3357094,41.0289785,restaurant,Center Lounge & Fresh Bar,,,,,,047 52 83 62,
6680280012,21.4368049,41.9994044,cafe,Boomerang Shisha,,24/7,,,,,
6723968285,21.7854404,41.7124187,restaurant,,,,,,,,
6777937586,20.7986778,41.1167343,cafe,Çaytore Istanbul,,,,,,,
6781168986,21.3368237,41.0248238,cafe,Аеро,,,,,,,
6781335887,21.4360459,41.9993190,restaurant,Kebapčilinica Rio,,,,,,,
6781337085,21.4383639,42.0018869,restaurant,,,,,,,,
6785159634,22.0969002,41.4941379,cafe,,,,,,,,
6788977446,21.4131738,41.9995518,restaurant,Vega,,,,,,,
6796436088,21.4381319,42.0015097,restaurant,Сараево,,Mo-Su 07:30-19:00,,,,,
6802029812,21.4297354,41.9973064,cafe,Home Brews,coffee_shop;sandwich;cake,Mo-Su 09:00-22:00,,,,,
6812666802,21.7007524,42.1328848,restaurant,Milano,,,,,,,
6814231688,21.4364213,42.0006226,restaurant,Tako mako,,,,,,,
6814231700,21.4372514,42.0003594,restaurant,Ohrid,,,,,,,
6814231702,21.4285563,41.9969456,restaurant,Markt kitchen,,,,,,,
6814231792,21.4370091,41.9999671,cafe,Urban,,24/7,,,,,
6814231793,21.4374652,42.0002543,restaurant,Sac,,,,,,,
6814236587,21.4224937,42.0019483,restaurant,Skopsko,,,,,,,
6814236621,21.4385882,42.0021120,restaurant,Palas,,,,,,,
6814245589,21.4219242,42.0017089,restaurant,Schpajs,,,,,,,
6814246690,21.4364615,42.0003942,cafe,Coffe Tearoom Lachi,,Mo-Sa 08:00-18:00,,,,,
6814246691,21.4364430,42.0005272,restaurant,Don Giovanni,,,,,,,
6814246723,21.4373153,41.9997970,cafe,Bomonti,,Mo-Su 10:00-22:00,,,,,
6814246724,21.4373399,41.9999786,restaurant,Concept,,,,,,,
6815434686,21.4382061,42.0016292,restaurant,Plaset,,Mo-Su 07:00-02:00,,,,,
6815434688,21.4225095,41.9967222,cafe,Toto,,Mo-Sa 08:00-01:00,,,,,
6815434689,21.4229663,41.9967339,restaurant,,,,,,,,
6815434691,21.4086507,41.9971719,restaurant,Млечен Бар,,,,,,,
6815434692,21.4384905,42.0020270,restaurant,,,,,,,,
6815454785,21.4244578,41.9945241,restaurant,Букет,,,,,,,
6815559888,21.4234973,41.9981835,cafe,Shakespeare Cafe,,Mo-Su 08:00-00:00,,,,,
6815918386,21.4243264,41.9963262,restaurant,Mosh,,,,,,,
6815925985,21.4223059,41.9974479,cafe,Juicy&co,,,,,,,
6815931287,21.4192379,42.0005998,cafe,Зафир,cake;ice_cream;coffee_shop,,,,,,
6815931391,21.4222629,42.0023667,cafe,Majahh,,,,,,,
6815931392,21.4186405,42.0026188,restaurant,Metzka,,,,,,,
6821158386,21.4385935,42.0030613,cafe,Kairo,,Mo-Su 09:00-21:00,,,,,
6821158388,21.4304151,41.9940274,cafe,Stay you,,Mo-Su 08:00-22:00,,,,,
6821158389,21.4300488,41.9924937,cafe,JJ&S,,Mo-Su 09:00-21:00,,,,,
6821158588,21.4243092,41.9942446,restaurant,Davidoff,,,,,,,
6821158686,21.4346330,41.9976507,cafe,Mulliri,,Mo-Su 11:00-23:00,,,,,
6821158695,21.4303890,41.9939851,cafe,MIG,,Mo-Su 09:00-21:00,,,,,
6827032731,21.4415279,42.0027517,restaurant,Pizzeria Bik,,,,,,,
6827032732,21.4381580,42.0009497,cafe,Gallery 7,,Mo-Su 09:00-21:00,,,,,
6827032733,21.4380383,42.0011296,restaurant,Old Balkan,,,,,,,
6827072094,21.4406076,42.0027924,cafe,,,,,,,,
6827074010,21.4402065,42.0027827,cafe,Sultan Kejf,,,,,,,
6827076186,21.4371206,42.0025774,restaurant,Kursumli An,,,,,,,
6830542389,20.8212699,41.4795038,restaurant,,,,,,,,
6831632793,20.8003256,41.1145687,restaurant,Alpi,,,,,,,
6831648796,20.8078783,41.1119760,restaurant,Leopard,,,,,,,
6831648800,20.8056915,41.1103498,restaurant,Amfora,,,,,,,
6831648812,20.8006165,41.1146792,cafe,,,,,,,,
6831648815,20.8043172,41.1133950,cafe,Fabrique,,,,,,,
6831648890,20.8070573,41.1122508,restaurant,Centro,,,,,,,
6831648891,20.8107333,41.1139038,restaurant,Pizzeria,,,,,,,
6833100785,20.8049184,41.1117071,restaurant,Europa,,,,,,,
6833101187,20.8003342,41.1140454,cafe,,,,,,,,
6833103493,20.7998314,41.1163114,cafe,Una caffe,,,,,,,
6834463391,20.8097800,41.1069136,restaurant,Orfej,,,,,,,
6837039792,20.7980830,41.1168925,cafe,,,,,,,,
6837039793,20.7981895,41.1169490,cafe,,,,,,,,
6837039887,20.8066516,41.1079577,restaurant,Madera,,,,,,,
6879115187,21.4147527,41.9906887,cafe,,,Mo-Fr 07:30-18:00; Sa 09:00-15:00,,,,,
6967285685,21.4246771,41.9979406,cafe,,,Mo-Th 09:00-00:00; Fr-Sa 09:00-01:00; Su 17:00-00:00,,,,,
7001354685,21.4009703,42.0030579,restaurant,Буре лептокарија,,,,,,,
7027229685,21.4352029,41.9932950,restaurant,Ресторан Национал,,,,,,,
7027229686,21.4283137,41.9963240,restaurant,Кај Јоле,,,,,,,
7068083385,20.8986224,41.7950145,cafe,Ирфан Кафе,,Mo-Su 05:00-00:00,,,,,
7093171485,21.4157772,42.0062237,restaurant,Рок Кафана Рустикана 2.0,barbecue;burger;american;breakfast;balkan,Mo-Sa 10:00-24:00,,,,,
7119714585,21.4134520,42.0019011,cafe,Рузвелт,,,,,,,
7121648912,22.7223932,41.1874158,cafe,Реформ,sandwich,,,,,,
7124138452,22.7224768,41.1839779,restaurant,Тоби,,,,,,,
7124138462,22.7229174,41.1835605,restaurant,Ресторан Вавилон,pizza;greek,Mo-Su 08:00-23:00,,,,034225122,
7124138463,22.7230699,41.1833727,restaurant,Боеми,,Mo-Su 08:00-23:00,,,,,
7124138464,22.7232486,41.1834248,restaurant,Казабланка,,,,,,,
7124138465,22.7233718,41.1830341,restaurant,Нота,,,,,,,
7130929832,21.4147058,42.0046693,restaurant,Скадарлија,international,,,no,,+38923052717,https://restoran-skadarlija-skopje.business.site/
7139002050,21.5433240,41.9941669,cafe,Дени Интернационал,,,,,,,
7184137085,20.5878142,41.2404084,restaurant,Ресторан Република,barbecue;balkan,Mo-Su 10:00-23:00,,,,,
7236691788,21.3316890,42.0028070,restaurant,,pizza,,,,,,
7316834012,20.9705086,42.0087985,restaurant,CITYGRILL Tetove,,Mo-Su 08:00-23:00,,,,+38972695000,
7373066578,22.2005392,41.7497668,cafe,Timeout,,,,,,,
7373084433,22.1979387,41.7482188,restaurant,Tornado Lounge Bar,,,,,,,
7500424555,21.3563369,41.2047360,restaurant,Kaj Zlate,,Mo-Su 11:00-00:00,,,,,
7677567993,21.4983581,41.2884762,cafe,Фреш,,,,,,,
7714773224,20.9544522,41.5079104,cafe,Cafe City,,,,,,,
7714773225,20.9632525,41.5120219,restaurant,Pizzeria Yahoo,,,,,,,
7714773227,20.9575863,41.5110368,restaurant,Lounge Bar Bacardi,,,,,,,
7714773228,20.9586947,41.5106546,restaurant,Lounge Bar New Age,,,,,,,
7714773229,20.9595450,41.5093546,cafe,Harely Bar,,,,,,,
7714773230,20.9609900,41.5095992,cafe,Checkin,,,,,,,
7724657485,21.0605131,40.9718757,restaurant,Sunset Restaurant,balkan,,,,,,
7783659086,20.9085717,41.7912806,restaurant,Burektore Saq,,,,,,,
7806889866,20.9741250,42.0079719,cafe,Playcademy,,Mo-Su 08:00-23:00,,,,,
7836016446,21.9401845,41.8645123,restaurant,Пицерија Леа,pizza,,,,,,
7836016447,21.9403876,41.8644909,cafe,Plaza Café,,,,,,,
7836016448,21.9405999,41.8644634,cafe,Fenix Caffe,,,,,,,
7836016476,21.9427115,41.8650539,restaurant,Пицерија Ти Амо,pizza;coffee_shop;burger;grill;wine;beer,Mo-Su 08:00-24:00,,,,032 444 4446,https://picerijatiamo.mk/
7841117297,21.9409496,41.8652553,restaurant,,,,,,,,
7841117318,21.9424303,41.8658394,restaurant,Пијано Бар,,,,,,,
7841139197,21.9380764,41.8652262,restaurant,,,,,,,,
7841139205,21.9382664,41.8651235,cafe,Plan B,,,,,,,
7888434356,21.3137576,41.8128659,restaurant,Река,,,,,,,
7904816925,21.9422174,41.8679289,restaurant,Тивка Ноќ,,,,,,,
7904816926,21.9420944,41.8680609,restaurant,Швајцарија,,,,,,,
8016032986,21.7183287,42.1361939,cafe,LIFE coffee,,,,,,,
8038054269,21.7185297,42.1298965,cafe,Park Cafe,coffee_shop,,,,,,
8043798050,21.5555893,41.3330606,cafe,Хиве Кафе,coffee_shop;ice_cream;dessert,Mo-Sa 08:00-00:00,,,,+38975545010,https://www.facebook.com/Hive-Caf%C3%A9-106410158201791
8043810920,21.5382215,41.3503836,restaurant,Делфина,macedonian,,,,,+38948410300,https://www.facebook.com/%D0%A0%D0%B5%D1%81%D1%82%D0%BE%D1%80%D0%B0%D0%BD-%D0%94%D0%B5%D0%BB%D1%84%D0%B8%D0%BD%D0%B0-1402052980039316/
8043957655,21.5555548,41.3332719,restaurant,Кермес,macedonian,,,,,+38948410192,
8043957656,21.5551002,41.3466818,restaurant,Ла Страда (Калипсо),pizza;macedonian,,,,,+38975410645;+38948414212,https://www.facebook.com/lastradabycalypso/
8043957657,21.5539582,41.3465843,restaurant,Леоне,macedonian;pizza,,,,,+38948418282,https://www.facebook.com/LeonePrilep/
8094057485,21.4097614,41.9974684,restaurant,Сидро,,,,,,,
8121684194,21.4297974,41.9932519,cafe,Cafe Barcelona,,Mo-Sa 08:00-18:00,,,,,
8140186253,22.4105172,41.9174546,cafe,Меџик,,,,,,,
8140186254,22.4105100,41.9176467,cafe,Либеро,,,,,,,
8140186255,22.4097224,41.9182427,cafe,Сити Ин,,,,,,,
8188528781,21.4302080,41.9929511,cafe,Joy Café & Bakery (Centar),bakery;sandwiches;coffee_shop,,,,,,
8375206948,20.9446443,42.0241791,restaurant,Restaurant Anes Lumit,,,,,,,
8434486650,21.5156883,41.9395950,restaurant,PIZZA Bellucci,pizza;italian,Mo-Sa 10:00-00:00,yes,,,+389 77 838 838,https://www.facebook.com/232325386663/posts/%D0%BF%D0%B8%D1%86%D0%B5%D1%80%D0%B8%D1%98%D0%B0-pizza-bellucci-%D0%B4%D1%80%D0%B0%D1%87%D0%B5%D0%B2%D0%BE%D0%B1%D0%B5%D1%81%D0%BF%D0%BB%D0%B0%D1%82%D0%BD%D0%B0-%D0%B4%D0%BE%D1%81%D1%82%D0%B0%D0%B2%D0%B0-%D0%B7%
8496716622,21.2703581,41.9843164,cafe,Burektore Bleta - ES,,,,,,,
8537993721,22.1942593,41.7385022,restaurant,,,,,,,,
8537993725,22.1941588,41.7373569,restaurant,,turkish,,,,,,
8601528017,20.8040422,41.1162839,restaurant,,,,,,,,
8745631651,21.4276555,41.9942708,restaurant,Paradise Food,,Mo-Th 08:00-20:00; Fr 08:00-16:00; Su 08:00-20:00,,,,+389 76 424 104,https://www.facebook.com/paradisefood.mk/
8792003923,20.6352894,41.0975365,restaurant,Езерски Рај,fish,,,,,,
8807124420,21.3855189,42.0091204,restaurant,Кај чичо 2,,Mo-Sa 09:00-24:00; Su 12:00-20:00,yes,,,,
8837787973,21.9437258,41.5789610,restaurant,Kaj лаки,,,,,,,
8837791824,21.5546033,41.3461470,cafe,,,,,,,,
8867388917,20.8393878,41.7320073,cafe,Конак,,,,,,,
8868720618,21.2626435,41.0345273,restaurant,Villa Vista,,,,,,+38947220050,
8869214018,20.6001802,41.6613807,restaurant,,,,,,,,
8898613842,20.9858556,42.0078705,cafe,,,,,,,,
8905635710,21.4408895,41.9909456,restaurant,,,,,,,,
8909816031,21.3366265,41.0266555,restaurant,Буре,,,,,,,
8909816032,21.3367926,41.0266703,restaurant,,,,,,,,
8909816034,21.3365076,41.0273766,restaurant,Равена,,,,,,,
8909816035,21.3371573,41.0270204,restaurant,Корзо,,,,,,,
8910471474,21.3374821,41.0282053,restaurant,Бела Куќа,,,,,,,
8911858261,21.3157954,41.0245246,restaurant,Качунка,,,,,,,
8914478117,22.5614881,41.3182388,cafe,,,,,,,,
8914478118,22.5609678,41.3180505,cafe,,,,,,,,
8914478318,22.5611301,41.3182539,cafe,,,,,,,,
8914478617,22.0193061,41.4346436,cafe,,,,,,,,
8917369148,21.3332703,41.0311459,cafe,Coffee shop,,Mo-Sa 09:00-22:00,,,,,
8946930217,20.7579455,41.7026712,restaurant,Lounge Bar Mavrovo,,,,,,,
8948359876,21.4542028,41.9866451,restaurant,Equilibrium,,,,,,,
8990283203,21.3355359,41.0264068,restaurant,Гала Гарден,,,,,,,
9025096216,21.2489932,41.3687312,cafe,,,,,,,,
9038574017,20.7986382,41.1126502,restaurant,,,,,,,,
9040234627,20.8048774,41.1130145,restaurant,oTTo,sushi,11:00,yes,,,+38976203108,https://www.facebook.com/otto.good.mood.food
9062216725,21.7219653,42.1238452,restaurant,Екслузив Бастион,,,,,,+38970334174,
9161033019,20.8013591,41.1166832,restaurant,Corner,,,,,,,
9161046817,20.8000296,41.1182878,restaurant,Kaj Tzitzo,,,,,,,
9163117743,21.4059250,41.9986280,cafe,Plato Coffee 2.0,,,,,,,
9178548996,21.4118885,41.5311071,cafe,Caffe Sadiku,,,,,,,
9200216156,20.7986294,41.1162475,restaurant,,,,,,,,
9200216340,21.4142957,42.0006689,restaurant,Mexican street food,,,,,,,
9200216346,21.4171327,41.9970550,restaurant,Boko,,,,,,,
9200216438,21.4245361,41.9949215,cafe,Lafe,,,,,,,
9200216442,21.4326376,41.9899157,cafe,,,,,,,,
9200216443,21.4355656,42.0010222,cafe,Coffee corner,,,,,,,
9200216723,20.7915880,41.1108108,restaurant,Potpes,,,,,,,
